Date,Fund1,Fund2,Fund3
14/12/2020,1828.69995117188,6531.7998046875,3647.48999023438
15/12/2020,1852.30004882813,6513.2998046875,3694.6201171875
16/12/2020,1856.09997558594,6570.89990234375,3701.169921875
17/12/2020,1887.19995117187,6551.10009765625,3722.47998046875
18/12/2020,1885.69995117188,6529.2001953125,3709.40991210937
21/12/2020,1879.19995117188,6416.2998046875,3694.919921875
22/12/2020,1866.59997558594,,3687.26000976562
23/12/2020,1874.69995117188,6495.7998046875,3690.01000976563
24/12/2020,1879.90002441406,6502.10009765625,3703.06005859375
28/12/2020,1877.19995117188,,3735.36010742187
29/12/2020,1879.69995117188,6602.7001953125,3727.0400390625
30/12/2020,1891,6555.7998046875,3732.0400390625
31/12/2020,1893.09997558594,6460.5,3756.07006835937
04/01/2021,1944.69995117188,6571.89990234375,3700.64990234375
05/01/2021,1952.69995117188,6612.2998046875,3726.86010742187
06/01/2021,1906.90002441406,6841.89990234375,3748.13989257812
07/01/2021,1912.30004882813,6857,3803.7900390625
08/01/2021,1834.09997558594,6873.2998046875,3824.67993164062
11/01/2021,1849.59997558594,6798.5,3799.61010742187
12/01/2021,1842.90002441406,6754.10009765625,3801.18994140625
13/01/2021,1853.59997558594,6745.5,3809.84008789062
14/01/2021,1850.30004882812,6802,3795.5400390625
15/01/2021,1829.30004882813,6735.7001953125,3768.25
18/01/2021,,6720.7001953125,
19/01/2021,1839.5,6713,3798.90991210937
20/01/2021,1865.90002441406,6740.39990234375,3851.85009765625
21/01/2021,1865.30004882813,6715.39990234375,3853.07006835937
22/01/2021,1855.69995117188,6695.10009765625,3841.46997070312
25/01/2021,1854.90002441406,6638.89990234375,3855.36010742188
26/01/2021,1850.69995117187,6654,3849.6201171875
27/01/2021,1844.90002441406,6567.39990234375,3750.77001953125
28/01/2021,1837.90002441406,6526.2001953125,3787.3798828125
29/01/2021,1847.30004882813,6407.5,3714.23999023437
01/02/2021,1860.80004882813,6466.39990234375,3773.86010742187
02/02/2021,1830.5,6516.7001953125,3826.31005859375
03/02/2021,1832.19995117188,6507.7998046875,3830.169921875
04/02/2021,1788.90002441406,6503.7001953125,3871.73999023438
05/02/2021,1810.90002441406,6489.2998046875,3886.830078125
08/02/2021,1831.90002441406,6523.5,3915.59008789062
09/02/2021,1835.30004882813,6531.60009765625,3911.22998046875
10/02/2021,1840.59997558594,6524.39990234375,3909.8798828125
11/02/2021,1824.90002441406,6528.7001953125,3916.3798828125
12/02/2021,1821.59997558594,6589.7998046875,3934.830078125
15/02/2021,,6756.10009765625,
16/02/2021,1797.19995117188,6748.89990234375,3932.59008789062
17/02/2021,1771.09997558594,6710.89990234375,3931.330078125
18/02/2021,1773.40002441406,6617.2001953125,3913.96997070312
19/02/2021,1775.80004882813,6624,3906.7099609375
22/02/2021,1806.69995117188,6612.2001953125,3876.5
23/02/2021,1804.40002441406,6625.89990234375,3881.3701171875
24/02/2021,1796.40002441406,6659,3925.42993164062
25/02/2021,1774.40002441406,6652,3829.34008789063
26/02/2021,1728.09997558594,6483.39990234375,3811.14990234375
01/03/2021,1722.5,6588.5,3901.82006835937
02/03/2021,1733.09997558594,6613.7998046875,3870.2900390625
03/03/2021,1715.30004882813,6675.5,3819.71997070312
04/03/2021,1700.19995117188,6650.89990234375,3768.46997070312
05/03/2021,1698,6630.5,3841.93994140625
08/03/2021,1677.69995117188,6719.10009765625,3821.35009765625
09/03/2021,1716.59997558594,6730.2998046875,3875.43994140625
10/03/2021,1721.5,6725.60009765625,3898.81005859375
11/03/2021,1722.30004882813,6737,3939.34008789062
12/03/2021,1719.5,6761.5,3943.34008789062
15/03/2021,1728.90002441406,6749.7001953125,3968.93994140625
16/03/2021,1730.59997558594,6803.60009765625,3962.7099609375
17/03/2021,1726.80004882813,6762.7001953125,3974.1201171875
18/03/2021,1732.19995117188,6779.7001953125,3915.4599609375
19/03/2021,1741.40002441406,6708.7001953125,3913.10009765625
22/03/2021,1737.80004882813,6726.10009765625,3940.59008789062
23/03/2021,1724.69995117188,6699.2001953125,3910.52001953125
24/03/2021,1732.90002441406,6712.89990234375,3889.13989257812
25/03/2021,1724.90002441406,6674.7998046875,3909.52001953125
26/03/2021,1732.19995117188,6740.60009765625,3974.5400390625
29/03/2021,1712.09997558594,6736.2001953125,3971.09008789062
30/03/2021,1683.90002441406,6772.10009765625,3958.55004882812
31/03/2021,1713.80004882813,6713.60009765625,3972.88989257812
01/04/2021,1726.5,6737.2998046875,4019.8701171875
05/04/2021,1727,,4077.90991210938
06/04/2021,1741.5,6823.60009765625,4073.93994140625
07/04/2021,1740.09997558594,6885.2998046875,4079.94995117187
08/04/2021,1756.80004882813,6942.2001953125,4097.169921875
09/04/2021,1743.30004882813,6915.7998046875,4128.7998046875
12/04/2021,1731.19995117188,6889.10009765625,4127.990234375
13/04/2021,1746.19995117188,6890.5,4141.58984375
14/04/2021,1734.90002441406,6939.60009765625,4124.66015625
15/04/2021,1765.40002441406,6983.5,4170.419921875
16/04/2021,1779,7019.5,4185.47021484375
19/04/2021,1769.40002441406,7000.10009765625,4163.259765625
20/04/2021,1777.30004882813,6859.89990234375,4134.93994140625
21/04/2021,1792.30004882813,6895.2998046875,4173.419921875
22/04/2021,1781.19995117188,6938.2001953125,4134.97998046875
23/04/2021,1777,6938.60009765625,4180.169921875
26/04/2021,1779.19995117188,6963.10009765625,4187.6201171875
27/04/2021,1778,6945,4186.72021484375
28/04/2021,1773.19995117188,6963.7001953125,4183.18017578125
29/04/2021,1768.09997558594,6961.5,4211.47021484375
30/04/2021,1767.30004882813,6969.7998046875,4181.169921875
03/05/2021,1791.40002441406,,4192.66015625
04/05/2021,1775.80004882813,6923.2001953125,4164.66015625
05/05/2021,1784.09997558594,7039.2998046875,4167.58984375
06/05/2021,1815.5,7076.2001953125,4201.6201171875
07/05/2021,1831.09997558594,7129.7001953125,4232.60009765625
10/05/2021,1837.5,7123.7001953125,4188.43017578125
11/05/2021,1835.90002441406,6948,4152.10009765625
12/05/2021,1822.59997558594,7004.60009765625,4063.0400390625
13/05/2021,1823.80004882813,6963.2998046875,4112.5
14/05/2021,1837.90002441406,7043.60009765625,4173.85009765625
17/05/2021,1867.5,7032.89990234375,4163.2900390625
18/05/2021,1867.80004882813,7034.2001953125,4127.830078125
19/05/2021,1881.30004882813,6950.2001953125,4115.68017578125
20/05/2021,1881.80004882813,7019.7998046875,4159.1201171875
21/05/2021,1876.69995117188,7018.10009765625,4155.85986328125
24/05/2021,1884.59997558594,7051.60009765625,4197.0498046875
25/05/2021,1898.09997558594,7029.7998046875,4188.1298828125
26/05/2021,1901.30004882813,7026.89990234375,4195.990234375
27/05/2021,1895.69995117188,7019.7001953125,4200.8798828125
28/05/2021,1902.5,7022.60009765625,4204.10986328125
01/06/2021,1902.90002441406,7080.5,4202.0400390625
02/06/2021,1907.5,7108,4208.1201171875
03/06/2021,1871.19995117188,7064.39990234375,4192.85009765625
04/06/2021,1889.80004882813,7069,4229.89013671875
07/06/2021,1896.80004882812,7077.2001953125,4226.52001953125
08/06/2021,1892.19995117188,7095.10009765625,4227.259765625
09/06/2021,1893.19995117188,7081,4219.5498046875
10/06/2021,1894.19995117188,7088.2001953125,4239.18017578125
11/06/2021,1877.40002441406,7134.10009765625,4247.43994140625
14/06/2021,1864,7146.7001953125,4255.14990234375
15/06/2021,1854.5,7172.5,4246.58984375
16/06/2021,1859.5,7185,4223.7001953125
17/06/2021,1773.80004882813,7153.39990234375,4221.85986328125
18/06/2021,1767.90002441406,7017.5,4166.4501953125
21/06/2021,1781.80004882813,7062.2998046875,4224.7900390625
22/06/2021,1776.30004882813,7090,4246.43994140625
23/06/2021,1782.30004882813,7074.10009765625,4241.83984375
24/06/2021,1775.59997558594,7110,4266.490234375
25/06/2021,1776.59997558594,7136.10009765625,4280.7001953125
28/06/2021,1779.59997558594,7073,4290.60986328125
29/06/2021,1762.80004882813,7087.60009765625,4291.7998046875
30/06/2021,1770.80004882813,7037.5,4297.5
01/07/2021,1775.90002441406,7125.2001953125,4319.93994140625
02/07/2021,1782.59997558594,7123.2998046875,4352.33984375
05/07/2021,,7164.89990234375,
06/07/2021,1793.5,7100.89990234375,4343.5400390625
07/07/2021,1801.5,7151,4358.1298828125
08/07/2021,1799.59997558594,7030.7001953125,4320.81982421875
09/07/2021,1810,7121.89990234375,4369.5498046875
12/07/2021,1805.5,7125.39990234375,4384.6298828125
13/07/2021,1809.40002441406,7124.7001953125,4369.2099609375
14/07/2021,1824.30004882813,7091.2001953125,4374.2998046875
15/07/2021,1828.40002441406,7012,4360.02978515625
16/07/2021,1814.5,7008.10009765625,4327.16015625
19/07/2021,1808.69995117188,6844.39990234375,4258.490234375
20/07/2021,1810.90002441406,6881.10009765625,4323.06005859375
21/07/2021,1802.90002441406,6998.2998046875,4358.68994140625
22/07/2021,1805,6968.2998046875,4367.47998046875
23/07/2021,1801.40002441406,7027.60009765625,4411.7900390625
26/07/2021,1798.69995117188,7025.39990234375,4422.2998046875
27/07/2021,1799.5,6996.10009765625,4401.4599609375
28/07/2021,1799.5,7016.60009765625,4400.64013671875
29/07/2021,1831.19995117188,7078.39990234375,4419.14990234375
30/07/2021,1812.59997558594,7032.2998046875,4395.259765625
02/08/2021,1818.09997558594,7081.7001953125,4387.16015625
03/08/2021,1810.09997558594,7105.7001953125,4423.14990234375
04/08/2021,1810.5,7123.89990234375,4402.66015625
05/08/2021,1805.09997558594,7120.39990234375,4429.10009765625
06/08/2021,1760,7123,4436.52001953125
09/08/2021,1723.40002441406,7132.2998046875,4432.35009765625
10/08/2021,1728.80004882813,7161,4436.75
11/08/2021,1750.40002441406,7220.10009765625,4442.41015625
12/08/2021,1749,7193.2001953125,4460.830078125
13/08/2021,1775.19995117188,7218.7001953125,4468
16/08/2021,1786.90002441406,7154,4479.7099609375
17/08/2021,1785,7181.10009765625,4448.080078125
18/08/2021,1781.59997558594,7169.2998046875,4400.27001953125
19/08/2021,1780.19995117188,7058.89990234375,4405.7998046875
20/08/2021,1781,7087.89990234375,4441.669921875
23/08/2021,1803.19995117188,7109,4479.52978515625
24/08/2021,1805.59997558594,7125.7998046875,4486.22998046875
25/08/2021,1788.19995117188,7150.10009765625,4496.18994140625
26/08/2021,1792.19995117188,7125,4470
27/08/2021,1816.59997558594,7148,4509.3701171875
30/08/2021,1809,,4528.7900390625
31/08/2021,1815,7119.7001953125,4522.68017578125
01/09/2021,1813.09997558594,7149.7998046875,4524.08984375
02/09/2021,1808.69995117188,7163.89990234375,4536.9501953125
03/09/2021,1830.90002441406,7138.39990234375,4535.43017578125
06/09/2021,,7187.2001953125,
07/09/2021,1795.90002441406,7149.39990234375,4520.02978515625
08/09/2021,1790.69995117188,7095.5,4514.06982421875
09/09/2021,1797.40002441406,7024.2001953125,4493.27978515625
10/09/2021,1789.59997558594,7029.2001953125,4458.580078125
13/09/2021,1792,7068.39990234375,4468.72998046875
14/09/2021,1804.69995117188,7034.10009765625,4443.0498046875
15/09/2021,1792.40002441406,7016.5,4480.7001953125
16/09/2021,1754.59997558594,7027.5,4473.75
17/09/2021,1749.40002441406,6963.60009765625,4432.990234375
20/09/2021,1761.80004882813,6903.89990234375,4357.72998046875
21/09/2021,1776,6981,4354.18994140625
22/09/2021,1776.69995117188,7083.39990234375,4395.64013671875
23/09/2021,1747.69995117187,7078.39990234375,4448.97998046875
24/09/2021,1749.69995117188,7051.5,4455.47998046875
27/09/2021,1750,7063.39990234375,4443.10986328125
28/09/2021,1735.80004882813,7028.10009765625,4352.6298828125
29/09/2021,1721.5,7108.2001953125,4359.4599609375
30/09/2021,1755.30004882813,7086.39990234375,4307.5400390625
01/10/2021,1757,7027.10009765625,4357.0400390625
04/10/2021,1766.19995117188,7011,4300.4599609375
05/10/2021,1759.59997558594,7077.10009765625,4345.72021484375
06/10/2021,1760.5,6995.89990234375,4363.5498046875
07/10/2021,1757.90002441406,7078,4399.759765625
08/10/2021,1756.30004882813,7095.60009765625,4391.33984375
11/10/2021,1754.59997558594,7146.89990234375,4361.18994140625
12/10/2021,1758.30004882813,7130.2001953125,4350.64990234375
13/10/2021,1793.69995117188,7141.7998046875,4363.7998046875
14/10/2021,1796.69995117188,7207.7001953125,4438.259765625
15/10/2021,1767.19995117188,7234,4471.3701171875
18/10/2021,1764.80004882813,7203.7998046875,4486.4599609375
19/10/2021,1769.69995117188,7217.5,4519.6298828125
20/10/2021,1784.09997558594,7223.10009765625,4536.18994140625
21/10/2021,1781.19995117188,7190.2998046875,4549.77978515625
22/10/2021,1795.5,7204.60009765625,4544.89990234375
25/10/2021,1806,7222.7998046875,4566.47998046875
26/10/2021,1792.69995117188,7277.60009765625,4574.7900390625
27/10/2021,1797.90002441406,7253.2998046875,4551.68017578125
28/10/2021,1801.59997558594,7249.5,4596.419921875
29/10/2021,1783,7237.60009765625,4605.3798828125
01/11/2021,1795.09997558594,7288.60009765625,4613.669921875
02/11/2021,1788.69995117188,7274.7998046875,4630.64990234375
03/11/2021,1763.59997558594,7248.89990234375,4660.56982421875
04/11/2021,1793,7279.89990234375,4680.06005859375
05/11/2021,1816.40002441406,7304,4697.52978515625
08/11/2021,1827.40002441406,7300.39990234375,4701.7001953125
09/11/2021,1830.19995117188,7274,4685.25
10/11/2021,1847.59997558594,7340.2001953125,4646.7099609375
11/11/2021,1863.19995117188,7384.2001953125,4649.27001953125
12/11/2021,1867.90002441406,7347.89990234375,4682.85009765625
15/11/2021,1866.09997558594,7351.89990234375,4682.7998046875
16/11/2021,1853.59997558594,7327,4700.89990234375
17/11/2021,1869.69995117188,7291.2001953125,4688.669921875
18/11/2021,1861,7256,4704.5400390625
19/11/2021,1851.19995117188,7223.60009765625,4697.9599609375
22/11/2021,1806,7255.5,4682.93994140625
23/11/2021,1783.5,7266.7001953125,4690.7001953125
24/11/2021,1784.09997558594,7286.2998046875,4701.4599609375
25/11/2021,,7310.39990234375,
26/11/2021,1785.30004882813,7044,4594.6201171875
29/11/2021,1782.30004882813,7110,4655.27001953125
30/11/2021,1773.59997558594,7059.5,4567
01/12/2021,1781.59997558594,7168.7001953125,4513.0400390625
02/12/2021,1760.69995117188,7129.2001953125,4577.10009765625
03/12/2021,1782,7122.2998046875,4538.43017578125
06/12/2021,1777.5,7232.2998046875,4591.669921875
07/12/2021,1782.59997558594,7339.89990234375,4686.75
08/12/2021,1783.40002441406,7337.39990234375,4701.2099609375
09/12/2021,1774.59997558594,7321.2998046875,4667.4501953125
10/12/2021,1782.90002441406,7291.7998046875,4712.02001953125
13/12/2021,1786.30004882813,7231.39990234375,4668.97021484375
14/12/2021,1770.40002441406,7218.60009765625,4634.08984375
15/12/2021,1762.59997558594,7170.7998046875,4709.85009765625
16/12/2021,1796.59997558594,7260.60009765625,4668.669921875
17/12/2021,1803.80004882813,7269.89990234375,4620.64013671875
20/12/2021,1793.69995117188,7198,4568.02001953125
21/12/2021,1787.90002441406,7297.39990234375,4649.22998046875
22/12/2021,1801.59997558594,7341.7001953125,4696.56005859375
23/12/2021,1811.19995117188,7373.2998046875,4725.7900390625
24/12/2021,,7372.10009765625,
27/12/2021,1808.09997558594,,4791.18994140625
28/12/2021,1810.19995117187,,4786.35009765625
29/12/2021,1805.09997558594,7420.7001953125,4793.06005859375
30/12/2021,1812.69995117188,7403,4778.72998046875
31/12/2021,1827.5,7384.5,4766.18017578125
03/01/2022,1799.40002441406,,4796.56005859375
04/01/2022,1814,7505.2001953125,4793.5400390625
05/01/2022,1824.59997558594,7516.89990234375,4700.580078125
06/01/2022,1788.69995117188,7450.39990234375,4696.0498046875
07/01/2022,1797,7485.2998046875,4677.02978515625
10/01/2022,1798.40002441406,7445.2998046875,4670.2900390625
11/01/2022,1818.59997558594,7491.39990234375,4713.06982421875
12/01/2022,1827.19995117188,7551.7001953125,4726.35009765625
13/01/2022,1821.19995117188,7563.89990234375,4659.02978515625
14/01/2022,1816.5,7543,4662.85009765625
17/01/2022,,7611.2001953125,
18/01/2022,1812.30004882812,7563.60009765625,4577.10986328125
19/01/2022,1843.09997558594,7589.7001953125,4532.759765625
20/01/2022,1842.5,7585,4482.72998046875
21/01/2022,1831.80004882813,7494.10009765625,4397.93994140625
24/01/2022,1841.69995117188,7297.2001953125,4410.1298828125
25/01/2022,1852.69995117188,7371.5,4356.4501953125
26/01/2022,1829.90002441406,7469.7998046875,4349.93017578125
27/01/2022,1793.30004882813,7554.2998046875,4326.509765625
28/01/2022,1784.90002441406,7466.10009765625,4431.85009765625
31/01/2022,1795,7464.39990234375,4515.5498046875
01/02/2022,1800.30004882813,7535.7998046875,4546.5400390625
02/02/2022,1809.19995117188,7583,4589.3798828125
03/02/2022,1803,7528.7998046875,4477.43994140625
04/02/2022,1806.59997558594,7516.39990234375,4500.52978515625
07/02/2022,1820.59997558594,7573.5,4483.8701171875
08/02/2022,1826.59997558594,7567.10009765625,4521.5400390625
09/02/2022,1835.19995117188,7643.39990234375,4587.18017578125
10/02/2022,1836.19995117187,7672.39990234375,4504.080078125
11/02/2022,1840.80004882813,7661,4418.64013671875
14/02/2022,1868,7531.60009765625,4401.669921875
15/02/2022,1854.80004882813,7608.89990234375,4471.06982421875
16/02/2022,1870.19995117188,7603.7998046875,4475.009765625
17/02/2022,1900.69995117188,7537.39990234375,4380.259765625
18/02/2022,1898.59997558594,7513.60009765625,4348.8701171875
21/02/2022,,7484.2998046875,
22/02/2022,1906.09997558594,7494.2001953125,4304.759765625
23/02/2022,1909.19995117188,7498.2001953125,4225.5
24/02/2022,1925.09997558594,7207,4288.7001953125
25/02/2022,1886.5,7489.5,4384.64990234375
28/02/2022,1899.40002441406,7458.2998046875,4373.93994140625
01/03/2022,1942.40002441406,7330.2001953125,4306.259765625
02/03/2022,1920.90002441406,7429.60009765625,4386.5400390625
03/03/2022,1934.40002441406,7238.89990234375,4363.490234375
04/03/2022,1965.09997558594,6987.10009765625,4328.8701171875
07/03/2022,1993.90002441406,6959.5,4201.08984375
08/03/2022,2040.09997558594,6964.10009765625,4170.7001953125
09/03/2022,1985.90002441406,7190.7001953125,4277.8798828125
10/03/2022,1998.09997558594,7099.10009765625,4259.52001953125
11/03/2022,1982.69995117188,7155.60009765625,4204.31005859375
14/03/2022,1959.59997558594,7193.5,4173.10986328125
15/03/2022,1928.5,7175.7001953125,4262.4501953125
16/03/2022,1908,7291.7001953125,4357.85986328125
17/03/2022,1942.09997558594,7385.2998046875,4411.669921875
18/03/2022,1928.19995117188,7404.7001953125,4463.1201171875
21/03/2022,1928.59997558594,7442.39990234375,4461.18017578125
22/03/2022,1920.69995117188,7476.7001953125,4511.60986328125
23/03/2022,1936.59997558594,7460.60009765625,4456.240234375
24/03/2022,1961.59997558594,7467.39990234375,4520.16015625
25/03/2022,1953.80004882813,7483.39990234375,4543.06005859375
28/03/2022,1939.59997558594,7473.10009765625,4575.52001953125
29/03/2022,1912,7537.2998046875,4631.60009765625
30/03/2022,1933.5,7578.7998046875,4602.4501953125
31/03/2022,1949.19995117188,7515.7001953125,4530.41015625
01/04/2022,1919.09997558594,7537.89990234375,4545.85986328125
04/04/2022,1929.19995117187,7558.89990234375,4582.64013671875
05/04/2022,1922.90002441406,7613.7001953125,4525.1201171875
06/04/2022,1918.40002441406,7587.7001953125,4481.14990234375
07/04/2022,1933.80004882813,7551.7998046875,4500.2099609375
08/04/2022,1941.59997558594,7669.60009765625,4488.27978515625
11/04/2022,1944.30004882813,7618.2998046875,4412.52978515625
12/04/2022,1972.09997558594,7576.7001953125,4397.4501953125
13/04/2022,1981,7580.7998046875,4446.58984375
14/04/2022,1970.90002441406,7616.39990234375,4392.58984375
18/04/2022,1982.90002441406,,4391.68994140625
19/04/2022,1955.69995117188,7601.2998046875,4462.2099609375
20/04/2022,1952.30004882813,7629.2001953125,4459.4501953125
21/04/2022,1944.90002441406,7628,4393.66015625
22/04/2022,1931,7521.7001953125,4271.77978515625
25/04/2022,1893.19995117188,7380.5,4296.1201171875
26/04/2022,1901.40002441406,7386.2001953125,4175.2001953125
27/04/2022,1885.90002441406,7425.60009765625,4183.9599609375
28/04/2022,1888.69995117188,7509.2001953125,4287.5
29/04/2022,1909.30004882813,7544.60009765625,4131.93017578125
02/05/2022,1861.80004882813,,4155.3798828125
03/05/2022,1868.80004882813,7561.2998046875,4175.47998046875
04/05/2022,1867,7493.5,4300.169921875
05/05/2022,1874,7503.2998046875,4146.8701171875
06/05/2022,1881.19995117188,7387.89990234375,4123.33984375
09/05/2022,1857.09997558594,7216.60009765625,3991.23999023438
10/05/2022,1839.90002441406,7243.2001953125,4001.05004882813
11/05/2022,1852.59997558594,7347.7001953125,3935.17993164062
12/05/2022,1823.80004882813,7233.2998046875,3930.080078125
13/05/2022,1807.40002441406,7418.2001953125,4023.88989257813
16/05/2022,1813.5,7464.7998046875,4008.01000976563
17/05/2022,1818.19995117188,7518.39990234375,4088.85009765625
18/05/2022,1815.90002441406,7438.10009765625,3923.67993164062
19/05/2022,1841.19995117188,7302.7001953125,3900.7900390625
20/05/2022,1841.80004882813,7390,3901.36010742187
23/05/2022,1847.80004882813,7513.39990234375,3973.75
24/05/2022,1865.09997558594,7484.39990234375,3941.47998046875
25/05/2022,1846.19995117188,7522.7998046875,3978.72998046875
26/05/2022,1847.40002441406,7564.89990234375,4057.84008789063
27/05/2022,1851.30004882813,7585.5,4158.240234375
30/05/2022,,7600.10009765625,
31/05/2022,1842.69995117188,7607.7001953125,4132.14990234375
01/06/2022,1843.30004882813,7533,4101.22998046875
02/06/2022,1866.5,,4176.81982421875
03/06/2022,1845.40002441406,,4108.5400390625
06/06/2022,1839.19995117188,7608.2001953125,4121.43017578125
07/06/2022,1847.5,7598.89990234375,4160.68017578125
08/06/2022,1851.90002441406,7593,4115.77001953125
09/06/2022,1848.80004882813,7476.2001953125,4017.82006835938
10/06/2022,1871.5,7317.5,3900.86010742188
13/06/2022,1828,7205.7998046875,3749.6298828125
14/06/2022,1809.5,7187.5,3735.47998046875
15/06/2022,1815.30004882813,7273.39990234375,3789.98999023438
16/06/2022,1845.69995117188,7045,3666.77001953125
17/06/2022,1835.59997558594,7016.2998046875,3674.84008789062
20/06/2022,,7121.7998046875,
21/06/2022,1834.59997558594,7152.10009765625,3764.7900390625
22/06/2022,1834.30004882812,7089.2001953125,3759.88989257812
23/06/2022,1825.69995117188,7020.5,3795.72998046875
24/06/2022,1826.5,7208.7998046875,3911.73999023437
27/06/2022,1820.90002441406,7258.2998046875,3900.11010742188
28/06/2022,1817.5,7323.39990234375,3821.55004882812
29/06/2022,1813.69995117188,7312.2998046875,3818.830078125
30/06/2022,1804.09997558594,7169.2998046875,3785.3798828125
01/07/2022,1798.90002441406,7168.7001953125,3825.330078125
04/07/2022,,7232.7001953125,
05/07/2022,1761.80004882813,7025.5,3831.38989257812
06/07/2022,1734.90002441406,7107.7998046875,3845.080078125
07/07/2022,1737.90002441406,7189.10009765625,3902.6201171875
08/07/2022,1740.59997558594,7196.2001953125,3899.3798828125
11/07/2022,1730,7196.60009765625,3854.42993164063
12/07/2022,1723.30004882813,7209.89990234375,3818.80004882813
13/07/2022,1734.19995117188,7156.39990234375,3801.78002929688
14/07/2022,1704.5,7039.7998046875,3790.3798828125
15/07/2022,1702.40002441406,7159,3863.15991210937
18/07/2022,1709.19995117188,7223.2001953125,3830.85009765625
19/07/2022,1710,7296.2998046875,3936.68994140625
20/07/2022,1699.5,7264.2998046875,3959.89990234375
21/07/2022,1712.69995117188,7270.5,3998.94995117188
22/07/2022,1727.09997558594,7276.39990234375,3961.6298828125
25/07/2022,1719,7306.2998046875,3966.84008789062
26/07/2022,1717.69995117188,7306.2998046875,3921.05004882812
27/07/2022,1719.09997558594,7348.2001953125,4023.61010742187
28/07/2022,1750.30004882813,7345.2998046875,4072.42993164063
29/07/2022,1762.90002441406,7423.39990234375,4130.2900390625
01/08/2022,1769,7413.39990234375,4118.6298828125
02/08/2022,1771.09997558594,7409.10009765625,4091.18994140625
03/08/2022,1758,7445.7001953125,4155.169921875
04/08/2022,1788.5,7448.10009765625,4151.93994140625
05/08/2022,1772.90002441406,7439.7001953125,4145.18994140625
08/08/2022,1786.80004882813,7482.39990234375,4140.06005859375
09/08/2022,1794,7488.2001953125,4122.47021484375
10/08/2022,1795.59997558594,7507.10009765625,4210.240234375
11/08/2022,1789.69995117188,7465.89990234375,4207.27001953125
12/08/2022,1798.59997558594,7500.89990234375,4280.14990234375
15/08/2022,1781.40002441406,7509.2001953125,4297.14013671875
16/08/2022,1773.19995117188,7536.10009765625,4305.2001953125
17/08/2022,1760.30004882813,7515.7998046875,4274.0400390625
18/08/2022,1755.30004882813,7541.89990234375,4283.740234375
19/08/2022,1747.59997558594,7550.39990234375,4228.47998046875
22/08/2022,1734,7533.7998046875,4137.990234375
23/08/2022,1746.80004882813,7488.10009765625,4128.72998046875
24/08/2022,1747.80004882812,7471.5,4140.77001953125
25/08/2022,1757.69995117188,7479.7001953125,4199.1201171875
26/08/2022,1736.09997558594,7427.2998046875,4057.65991210938
29/08/2022,1736.59997558594,,4030.61010742188
30/08/2022,1723.19995117188,7361.60009765625,3986.15991210937
31/08/2022,1712.80004882813,7284.2001953125,3955
01/09/2022,1696.59997558594,7148.5,3966.85009765625
02/09/2022,1709.80004882813,7281.2001953125,3924.26000976563
05/09/2022,,7287.39990234375,
06/09/2022,1700.40002441406,7300.39990234375,3908.18994140625
07/09/2022,1715.30004882813,7237.7998046875,3979.8701171875
08/09/2022,1708,7262.10009765625,4006.17993164062
09/09/2022,1716.19995117188,7351.10009765625,4067.36010742188
12/09/2022,1728.09997558594,7473,4110.41015625
13/09/2022,1705,7385.89990234375,3932.68994140625
14/09/2022,1696.5,7277.2998046875,3946.01000976562
15/09/2022,1665.40002441406,7282.10009765625,3901.35009765625
16/09/2022,1671.69995117188,7236.7001953125,3873.330078125
19/09/2022,1666.19995117188,,3899.88989257813
20/09/2022,1659.69995117188,7192.7001953125,3855.92993164062
21/09/2022,1664.59997558594,7237.60009765625,3789.92993164062
22/09/2022,1670.80004882813,7159.5,3757.98999023438
23/09/2022,1645.30004882813,7018.60009765625,3693.22998046875
26/09/2022,1623.30004882813,7021,3655.0400390625
27/09/2022,1626.69995117188,6984.60009765625,3647.2900390625
28/09/2022,1660.40002441406,7005.39990234375,3719.0400390625
29/09/2022,1658.5,6881.60009765625,3640.46997070312
30/09/2022,1662.40002441406,6893.7998046875,3585.6201171875
03/10/2022,1692.90002441406,6908.7998046875,3678.42993164062
04/10/2022,1721.09997558594,7086.5,3790.92993164062
05/10/2022,1711.40002441406,7052.60009765625,3783.28002929688
06/10/2022,1711.69995117188,6997.2998046875,3744.52001953125
07/10/2022,1700.5,6991.10009765625,3639.65991210938
10/10/2022,1667.30004882813,6959.2998046875,3612.38989257812
11/10/2022,1678.69995117188,6885.2001953125,3588.84008789062
12/10/2022,1670.30004882813,6826.2001953125,3577.03002929687
13/10/2022,1670,6850.2998046875,3669.90991210937
14/10/2022,1641.69995117188,6858.7998046875,3583.07006835937
17/10/2022,1657,6920.2001953125,3677.94995117187
18/10/2022,1649,6936.7001953125,3719.97998046875
19/10/2022,1627.5,6925,3695.15991210937
20/10/2022,1630.80004882812,6943.89990234375,3665.78002929687
21/10/2022,1651,6969.7001953125,3752.75
24/10/2022,1648.69995117188,7014,3797.34008789063
25/10/2022,1652.80004882813,7013.5,3859.11010742188
26/10/2022,1664,7056.10009765625,3830.60009765625
27/10/2022,1660.69995117188,7073.7001953125,3807.30004882812
28/10/2022,1639.59997558594,7047.7001953125,3901.06005859375
31/10/2022,1635.90002441406,7094.5,3871.97998046875
01/11/2022,1645,7186.2001953125,3856.10009765625
02/11/2022,1645.69995117188,7144.10009765625,3759.68994140625
03/11/2022,1627.30004882813,7188.60009765625,3719.88989257812
